productID,name,rating,category,brand,type,price,MainImage,new_description
1801882,Tv Samsung 1801882,1.1,electronics,samsung,tv,38.45,https://via.placeholder.com/150?text=Product+Image,"""""""{\""""product\"""": {\n\""""name\"""": \""""Tv Samsung 1801882\"""""
3700912,Vacuum Samsung 3700912,4.6,appliances,samsung,vacuum,761.75,https://image-us.samsung.com/SamsungUS/home/home-appliances/vacuums/jet-stick/10032024/VS20B75AGR5_06_Silver_Dimensions_SCOM.jpg?$product-details-jpg$,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
3601505,Washer Samsung 3601505,2.6,appliances,samsung,washer,264.69,https://image-us.samsung.com/SamsungUS/ha/SDSAC-6373-WA54CG7150ADA4-DVE54CG7150DA3-Navy-Washer-Dryer-1600x1200.jpg,"""""""{ \""""@type\"""": \""""Product\"""""
2401541,Hood Midea 2401541,4.3,appliances,midea,hood,8.69,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
4400495,Coffee_machine Redmond 4400495,1.5,appliances,redmond,coffee_machine,706.39,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
8800847,Telephone Nokia 8800847,4.5,electronics,nokia,telephone,361.55,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
3801269,Iron Bosch 3801269,2.9,appliances,bosch,iron,981.65,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1004785,Smartphone Huawei 1004785,4.0,electronics,huawei,smartphone,759.45,https://images.unsplash.com/photo-1729514358644-4aba4832f2f9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2OTA4MDB8MHwxfHNlYXJjaHwyfHxzbWFydHBob25lJTIwaHVhd2VpfGVufDB8fHx8MTczODM5MzIwMHww&ixlib=rb-4.0.3&q=80&w=1080,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1801636,Tv Xiaomi 1801636,3.7,electronics,xiaomi,tv,40.99,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
14300017,Audio Cortland 14300017,4.3,electronics,cortland,audio,808.89,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
2900402,Microwave Horizont 2900402,2.3,appliances,horizont,microwave,687.45,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1003318,Smartphone Apple 1003318,3.7,electronics,apple,smartphone,748.49,https://cdsassets.apple.com/live/7WUAS350/images/iphone/fall-2023-iphone-colors-iphone-15-pro-max.png,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1005203,Smartphone Xiaomi 1005203,4.7,electronics,xiaomi,smartphone,723.69,https://i.ebayimg.com/images/g/DV0AAOSw~nVlPHAe/s-l1200.jpg,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
3200533,Meat_grinder Bosch 3200533,1.6,appliances,bosch,meat_grinder,106.99,https://via.placeholder.com/150?text=Product+Image,"""""""{\""""Product Name\"""": \""""Meat Grinder Bosch 3200533\"""""
5100763,Clocks Canyon 5100763,1.4,electronics,canyon,clocks,696.42,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
4501774,Hob Hansa 4501774,3.7,appliances,hansa,hob,872.19,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
1005008,Smartphone Xiaomi 1005008,2.3,electronics,xiaomi,smartphone,493.11,https://i.ebayimg.com/images/g/DV0AAOSw~nVlPHAe/s-l1200.jpg,"""""""{ \""""@type\"""": \""""Product\"""""
4502780,Hob Dauscher 4502780,1.3,appliances,dauscher,hob,832.49,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1005116,Smartphone Apple 1005116,3.0,electronics,apple,smartphone,754.95,https://store.storeimages.cdn-apple.com/4982/as-images.apple.com/is/iphone-card-40-iphone15hero-202309_FMT_WHH?wid=508&hei=472&fmt=p-jpg&qlt=95&.v=1693086369781,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
6301261,Kettle Willmark 6301261,3.7,appliances,willmark,kettle,841.45,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1002634,Smartphone Apple 1002634,4.5,electronics,apple,smartphone,686.2,https://www.apple.com/newsroom/images/2023/09/apple-debuts-iphone-15-and-iphone-15-plus/article/Apple-iPhone-15-lineup-hero-230912_inline.jpg.large.jpg,"""""""{ \""""@type\"""": \""""Product\"""""
1307583,Notebook Acer 1307583,1.4,computers,acer,notebook,232.99,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
28716670,Shoes Respect 28716670,2.4,apparel,respect,shoes,486.09,https://s0.as-img.com/r/drawing/1054065/1500/1500/with_msg.jpg?bg=f5f5f5&u=1580302029,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
4000035,Generator Karcher 4000035,3.8,construction,karcher,generator,975.1,https://via.placeholder.com/150?text=Product+Image,"""""""{\""""serverDuration\"""": 21"
28300691,Wallet Muqajankz 28300691,2.3,accessories,muqajankz,wallet,164.79,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
3700616,Vacuum Karcher 3700616,1.8,appliances,karcher,vacuum,816.39,https://images.unsplash.com/photo-1731985995959-229b5ef815c0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2OTA4MDB8MHwxfHJhbmRvbXx8fHx8fHx8fDE3MzgzOTEyMDN8&ixlib=rb-4.0.3&q=80&w=1080,"""""""{\""""user\"""":null"
1002540,Smartphone Apple 1002540,4.1,electronics,apple,smartphone,341.55,https://www.apple.com/v/iphone/home/ca/images/overview/welcome/switch/welcome__n6xy87ib1gyu_large.jpg,"""""""{ \""""@context\"""": \""""http://schema.org\"""""
1201391,Tablet Apple 1201391,3.3,electronics,apple,tablet,785.05,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
1005232,Smartphone Xiaomi 1005232,1.3,electronics,xiaomi,smartphone,362.59,https://i02.appmifile.com/201_operatorx_operatorx_uploadTiptapImage/15/03/2022/69bd66a32cbbde81337ab25ab415cb5b.png,"""""""{ \""""@type\"""": \""""Product\"""""
1802027,Tv Lg 1802027,4.3,electronics,lg,tv,675.39,https://images.unsplash.com/photo-1647804860011-3d88926953e2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2OTA4MDB8MHwxfHJhbmRvbXx8fHx8fHx8fDE3MzgzNDA4NTF8&ixlib=rb-4.0.3&q=80&w=1080,"""""""{ \""""@type\"""": \""""Product\"""""
28704061,Keds Nike 28704061,3.4,apparel,nike,keds,612.4,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
3601212,Washer Lg 3601212,2.4,appliances,lg,washer,892.25,https://images.thdstatic.com/productImages/3549eeaf-91ce-4964-9287-c94d1ca2ad30/svn/black-steel-lg-front-load-washers-wm6700hba-66_600.jpg,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
4700466,Videoregister Navitel 4700466,1.1,auto,navitel,videoregister,823.19,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
20400171,Shoes Burton 20400171,3.6,apparel,burton,shoes,32.5,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1005184,Smartphone Samsung 1005184,1.0,electronics,samsung,smartphone,827.55,https://i5.walmartimages.com/seo/Samsung-Galaxy-A15-A155M-128GB-Dual-SIM-GSM-Unlocked-Android-Smartphone-Latin-America-Version-Blue-Black_31c44be2-1297-4995-9dd7-76e912612c7c.36c0ac92967f5b3f00dcb354e460b504.jpeg,"""""""{ \""""@type\"""": \""""Product\"""""
1801748,Tv Lg 1801748,3.4,electronics,lg,tv,358.0,https://images.unsplash.com/photo-1615368255396-752c69784041?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2OTA4MDB8MHwxfHJhbmRvbXx8fHx8fHx8fDE3MzgzNDA4NTF8&ixlib=rb-4.0.3&q=80&w=1080,"""""""{ \""""@type\"""": \""""Product\"""""
3700600,Vacuum Vitek 3700600,2.4,appliances,vitek,vacuum,486.49,https://images.unsplash.com/photo-1445991842772-097fea258e7b?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2OTA4MDB8MHwxfHJhbmRvbXx8fHx8fHx8fDE3MzgzOTEyMDN8&ixlib=rb-4.0.3&q=80&w=1080,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1307314,Notebook Hp 1307314,2.5,computers,hp,notebook,432.05,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
4803399,Headphone Jbl 4803399,4.3,electronics,jbl,headphone,934.29,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""http://schema.org\"""""
21400429,Clocks Boccia 21400429,1.3,electronics,boccia,clocks,667.59,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
1307179,Notebook Lenovo 1307179,2.8,computers,lenovo,notebook,274.44,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
3700621,Vacuum Vitek 3700621,3.2,appliances,vitek,vacuum,615.49,https://images.unsplash.com/photo-1599272771314-f3ec16bda3f2?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2OTA4MDB8MHwxfHJhbmRvbXx8fHx8fHx8fDE3MzgzOTEyMDN8&ixlib=rb-4.0.3&q=80&w=1080,"""""""{ \""""@type\"""": \""""Product\"""""
5100533,Clocks Wonlex 5100533,1.4,electronics,wonlex,clocks,628.15,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
21400376,Clocks Casio 21400376,1.2,electronics,casio,clocks,414.3,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
4700381,Videoregister Sho-me 4700381,1.7,auto,sho-me,videoregister,779.59,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
45300035,Swing Lorelli 45300035,4.3,kids,lorelli,swing,976.05,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
1307336,Notebook Asus 1307336,1.9,computers,asus,notebook,474.15,https://m.media-amazon.com/images/I/51ZqEJQzK-L.jpg,"""""""{ \""""@type\"""": \""""Product\"""""
100008636,Shoes Respect 100008636,1.1,apparel,respect,shoes,234.39,https://cdn1.discountdance.com/image/600x800m/s0361l_1.jpg,"""""""{\""""products\"""": [{\""""id\"""": \""""100008636\"""""
10400807,Toys Exost 10400807,2.8,kids,exost,toys,440.65,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""product\"""": { \""""name\"""": \""""Toys Exost 10400807\"""""
1005168,Smartphone Samsung 1005168,3.0,electronics,samsung,smartphone,251.45,https://images.samsung.com/is/image/samsung/assets/uk/2407/pcd/smp/New-PCD_Galaxy-Z_Curation-KV_720x1080_mo.jpg?$720_1080_JPG$,"""""""{ \""""@type\"""": \""""Product\"""""
4600445,Dishwasher Bosch 4600445,3.9,appliances,bosch,dishwasher,170.79,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1004505,Smartphone Xiaomi 1004505,1.6,electronics,xiaomi,smartphone,145.4,https://i02.appmifile.com/855_operatorx_operatorx_opx/11/01/2024/4fad3c8039e37a4fa97f8be0462e88e5.png,"""""""{ \""""@type\"""": \""""Product\"""""
2800007,Refrigerators Atlant 2800007,2.3,appliances,atlant,refrigerators,748.35,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
1004741,Smartphone Xiaomi 1004741,4.1,electronics,xiaomi,smartphone,238.99,https://www.corning.com/microsites/csm/gorillaglass/Xiaomi/CGG-Xiaomi-Redmi-Note-13-Pro-Plus-5G.png,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
5100375,Clocks Xiaomi 5100375,2.8,electronics,xiaomi,clocks,519.35,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
100002043,Notebook Acer 100002043,4.0,computers,acer,notebook,229.45,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1004648,Smartphone Samsung 1004648,4.4,electronics,samsung,smartphone,838.89,https://i5.walmartimages.com/seo/Samsung-Galaxy-A15-A155M-128GB-Dual-SIM-GSM-Unlocked-Android-Smartphone-Latin-America-Version-Blue-Black_31c44be2-1297-4995-9dd7-76e912612c7c.36c0ac92967f5b3f00dcb354e460b504.jpeg,"""""""{ \""""@type\"""": \""""Product\"""""
2502051,Oven Artel 2502051,2.1,appliances,artel,oven,465.99,https://lookaside.instagram.com/seo/google_widget/crawler/?media_id=3414140610239007470,"""""""{ \""""@type\"""": \""""Product\"""""
21402917,Clocks Orient 21402917,1.7,electronics,orient,clocks,296.25,https://www.jammaymay.com.my/image/data/wall%20clock/orient/TWMP/TWMP878.jpg,"""""""{ \""""@type\"""": \""""Product\"""""
2501799,Oven Elenberg 2501799,4.2,appliances,elenberg,oven,8.49,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
4700644,Videoregister Fujida 4700644,4.7,auto,fujida,videoregister,199.85,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
1005158,Smartphone Xiaomi 1005158,3.8,electronics,xiaomi,smartphone,173.99,https://i02.appmifile.com/201_operatorx_operatorx_uploadTiptapImage/15/03/2022/69bd66a32cbbde81337ab25ab415cb5b.png,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
4502341,Hob Dauscher 4502341,2.4,appliances,dauscher,hob,568.99,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""http://schema.org\"""""
1005174,Smartphone Samsung 1005174,1.5,electronics,samsung,smartphone,562.25,https://image-us.samsung.com/SamsungUS/home/smartphones/galaxy-s24-ultra/gallery-images/FNL_Gallery_Ultra_800x600_Slide_Exclusive_Colors_1.jpg,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
3600163,Washer Indesit 3600163,4.1,appliances,indesit,washer,561.45,https://i.ytimg.com/vi/SN8TeSHL1I8/maxresdefault.jpg,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
8800962,Telephone Nokia 8800962,1.0,electronics,nokia,telephone,789.49,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1307054,Notebook Apple 1307054,2.9,computers,apple,notebook,624.39,https://www.apple.com/newsroom/images/product/mac/standard/Apple_MacBook-Pro_14-16-inch_10182021_big.jpg.large.jpg,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
6701154,Videocards Msi 6701154,4.8,computers,msi,videocards,442.35,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
4804660,Headphone Xiaomi 4804660,4.3,electronics,xiaomi,headphone,822.99,https://i.ytimg.com/vi/9j2ptpwNECg/maxresdefault.jpg,"""""""{ \""""@context\"""": \""""http://schema.org\"""""
1201443,Tablet Apple 1201443,2.4,electronics,apple,tablet,268.9,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
12600083,Grill Scarlett 12600083,3.6,appliances,scarlett,grill,244.2,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1306952,Notebook Apple 1306952,4.4,computers,apple,notebook,885.69,https://www.apple.com/newsroom/images/product/mac/standard/Apple_MacBook-Pro_14-16-inch_10182021.jpg.og.jpg?202501131621,"""""""{ \""""@type\"""": \""""Product\"""""
4803862,Headphone Marshall 4803862,2.3,electronics,marshall,headphone,3.5,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""http://schema.org\"""""
1300742,Notebook Apple 1300742,1.3,computers,apple,notebook,701.05,https://missingbite.com/cdn/shop/products/W-NotebookGrey_800x.png?v=1494985269,"""""""{ \""""@type\"""": \""""Product\"""""
100010078,Desktop Pulser 100010078,4.8,computers,pulser,desktop,376.45,https://shop17823.sfstatic.io/upload_dir/shop/_thumbs/compactpulser.w610.h610.backdrop.jpg,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
2800634,Refrigerators Bonvini 2800634,3.6,appliances,bonvini,refrigerators,145.4,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""http://schema.org\"""""
1004235,Smartphone Apple 1004235,2.6,electronics,apple,smartphone,630.05,https://www.apple.com/v/iphone/home/ca/images/overview/welcome/switch/welcome__n6xy87ib1gyu_large.jpg,"""""""{ \""""@type\"""": \""""Product\"""""
5200131,Ebooks Pocketbook 5200131,1.5,computers,pocketbook,ebooks,237.59,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""http://schema.org\"""""
1306411,Notebook Lenovo 1306411,4.1,computers,lenovo,notebook,460.95,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
1005098,Smartphone Samsung 1005098,2.3,electronics,samsung,smartphone,623.19,https://image-us.samsung.com/SamsungUS/home/mobile/phones/pf/galaxy-a/03032023/1.jpg?$product-details-jpg$,"""""""{ \""""@type\"""": \""""Product\"""""
7901064,Chair Shenma 7901064,1.2,furniture,shenma,chair,259.81,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1004320,Smartphone Xiaomi 1004320,2.6,electronics,xiaomi,smartphone,624.65,https://i02.appmifile.com/976_operatorx_operatorx_opx/23/02/2024/c4866f7bdd20c6ed7acf6082417dd340.png,"""""""{\""""This is a premium quality smartphone from Xiaomi"
4700478,Videoregister Sho-me 4700478,1.2,auto,sho-me,videoregister,990.29,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""Product Name\"""": \""""Videoregister Sho-me 4700478\"""""
1307238,Notebook Lenovo 1307238,4.3,computers,lenovo,notebook,592.59,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
6300680,Kettle Redmond 6300680,4.3,appliances,redmond,kettle,150.55,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
4802720,Headphone Xiaomi 4802720,3.0,electronics,xiaomi,headphone,50.49,"https://m.media-amazon.com/images/I/61JQKLeMVwL._AC_UF894,1000_QL80_.jpg","""""""{\""""headline\"""": \""""Experience True Sound with Xiaomi Headphones - 4802720\"""""
1005121,Smartphone Apple 1005121,3.4,electronics,apple,smartphone,348.0,https://www.apple.com/newsroom/images/2023/09/apple-debuts-iphone-15-and-iphone-15-plus/article/Apple-iPhone-15-lineup-hero-230912_inline.jpg.large.jpg,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1005144,Smartphone Apple 1005144,1.1,electronics,apple,smartphone,739.05,https://www.apple.com/v/iphone/home/ca/images/meta/iphone__kqge21l9n26q_og.png,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1307229,Notebook Lenovo 1307229,2.8,computers,lenovo,notebook,525.59,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
18800008,Parktronic Parkmaster 18800008,3.4,auto,parkmaster,parktronic,751.95,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""http://schema.org\"""""
5200102,Ebooks Pocketbook 5200102,3.0,computers,pocketbook,ebooks,609.89,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
1500258,Printer Epson 1500258,3.3,computers,epson,printer,217.15,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
21411808,Clocks Tissot 21411808,4.2,electronics,tissot,clocks,35.2,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
12100513,Skates Maomaoku 12100513,2.6,kids,maomaoku,skates,640.59,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
1004884,Smartphone Asus 1004884,3.6,electronics,asus,smartphone,183.95,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
5000339,Sewing_machine Janome 5000339,4.7,appliances,janome,sewing_machine,437.79,https://via.placeholder.com/150?text=Product+Image,"""""""{\""""Sure"
1307038,Notebook Dell 1307038,4.3,computers,dell,notebook,462.79,"https://m.media-amazon.com/images/I/710EGJBdIML._AC_UF894,1000_QL80_.jpg","""""""{ \""""@context\"""": \""""http://schema.org\"""""
1005165,Smartphone Xiaomi 1005165,4.2,electronics,xiaomi,smartphone,583.89,https://www.corning.com/microsites/csm/gorillaglass/Xiaomi/CGG-Xiaomi-Redmi-Note-13-Pro-Plus-5G.png,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
3700301,Vacuum Vitek 3700301,2.5,appliances,vitek,vacuum,616.65,https://images.unsplash.com/photo-1731985995959-229b5ef815c0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2OTA4MDB8MHwxfHJhbmRvbXx8fHx8fHx8fDE3MzgzOTEyMDN8&ixlib=rb-4.0.3&q=80&w=1080,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
28717124,Keds Respect 28717124,2.1,apparel,respect,keds,755.55,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
3600666,Washer Samsung 3600666,3.4,appliances,samsung,washer,678.6,https://image-us.samsung.com/SamsungUS/home/home-appliances/washers/top-load/wa47cg3500awa4/360/WA47CG3500AWA4-01.jpg?$product-details-jpg$,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
2900636,Microwave Horizont 2900636,2.9,appliances,horizont,microwave,363.29,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
3601425,Washer Beko 3601425,2.1,appliances,beko,washer,933.29,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1004739,Smartphone Xiaomi 1004739,4.0,electronics,xiaomi,smartphone,403.95,https://i02.appmifile.com/308_operatorx_operatorx_opx/26/09/2023/4796e703846ff6b8afdca74fc2755a10!500x500.png,"""""""{ \""""@type\"""": \""""Product\"""""
12301074,Drill Makita 12301074,4.6,construction,makita,drill,295.79,https://via.placeholder.com/150?text=Product+Image,"""""""{\""""product_name\"""": \""""Drill Makita 12301074\"""""
4803807,Headphone Sony 4803807,4.7,electronics,sony,headphone,506.15,https://sony.scene7.com/is/image/sonyglobalsolutions/wh-ch720_Primary_image?$categorypdpnav$&fmt=png-alpha,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
21411661,Clocks Calvinklein 21411661,4.2,electronics,calvinklein,clocks,144.29,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
28713423,Shoes Rieker 28713423,3.7,apparel,rieker,shoes,232.15,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
28717848,Shoes Cover 28717848,3.2,apparel,cover,shoes,96.8,https://via.placeholder.com/150?text=Product+Image,"""""""{\""""product\"""":{\n\""""name\"""":\""""Shoes Cover 28717848\"""""
28721578,Shoes Respect 28721578,3.1,apparel,respect,shoes,67.99,https://shoemgk.com/wp-content/uploads/2020/10/SHOEMGK-.jpg,"""""""{\""""Shoes Respect 28721578\"""": {\""""description\"""": \""""Step into style and comfort with the Shoes Respect 28721578. This sleek and stylish shoe features a premium leather upper with intricate stitching details"
1801860,Tv Kivi 1801860,4.8,electronics,kivi,tv,25.5,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
1307582,Notebook Acer 1307582,3.5,computers,acer,notebook,515.49,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
21406674,Clocks Tissot 21406674,2.7,electronics,tissot,clocks,869.29,https://via.placeholder.com/150?text=Product+Image,"""""""{\""""Product Name\"""": \""""Clocks Tissot 21406674\"""""
4700509,Videoregister Axper 4700509,4.8,auto,axper,videoregister,244.25,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
3700849,Vacuum Karcher 3700849,3.8,appliances,karcher,vacuum,470.33,https://images.unsplash.com/photo-1485827404703-89b55fcc595e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2OTA4MDB8MHwxfHJhbmRvbXx8fHx8fHx8fDE3MzgzOTEyMDN8&ixlib=rb-4.0.3&q=80&w=1080,"""""""{ \""""@type\"""": \""""Product\"""""
28721262,Shoes Legre 28721262,1.5,apparel,legre,shoes,830.65,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
3600253,Washer Midea 3600253,1.8,appliances,midea,washer,209.09,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
100017693,Toys Sozzy 100017693,1.2,kids,sozzy,toys,500.49,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
1004768,Smartphone Samsung 1004768,3.6,electronics,samsung,smartphone,758.09,https://images.samsung.com/is/image/samsung/assets/uk/2407/pcd/smp/New-PCD_Galaxy-Z_Curation-KV_720x1080_mo.jpg?$720_1080_JPG$,"""""""{ \""""@type\"""": \""""Product\"""""
1201466,Tablet Samsung 1201466,1.8,electronics,samsung,tablet,604.29,"https://m.media-amazon.com/images/I/51V5SvlrNbL._AC_UF894,1000_QL80_.jpg","""""""{ \""""@type\"""": \""""Product\"""""
6500883,Motherboard Asus 6500883,2.2,computers,asus,motherboard,552.8,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""http://schema.org\"""""
3600661,Washer Samsung 3600661,2.7,appliances,samsung,washer,119.95,https://image-us.samsung.com/SamsungUS/home/home-appliances/washers/top-load/wa47cg3500ava4/gallery-image/WA47CG3500AV_12_Black_SCOM.jpg?$product-details-jpg$,"""""""{ \""""@type\"""": \""""Product\"""""
1005186,Smartphone Samsung 1005186,2.4,electronics,samsung,smartphone,755.79,https://image-us.samsung.com/SamsungUS/home/smartphones/galaxy-a14-5g/12202022/mo/A14-5G-LP-KV-M.jpg?$cm-g-fb-full-bleed-img-mobile-jpg$,"""""""{ \""""@type\"""": \""""Product\"""""
28714690,Keds Nike 28714690,4.4,apparel,nike,keds,891.05,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@type\"""": \""""Product\"""""
43300131,Tshirt Nike 43300131,5.0,apparel,nike,tshirt,358.45,https://cdn-images.farfetch-contents.com/20/25/29/03/20252903_50300475_1000.jpg,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
3200523,Meat_grinder Elenberg 3200523,1.0,appliances,elenberg,meat_grinder,837.89,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
19100251,Saw Alteco 19100251,3.6,construction,alteco,saw,503.79,https://via.placeholder.com/150?text=Product+Image,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
1005006,Smartphone Xiaomi 1005006,2.4,electronics,xiaomi,smartphone,864.29,https://i02.appmifile.com/201_operatorx_operatorx_uploadTiptapImage/15/03/2022/69bd66a32cbbde81337ab25ab415cb5b.png,"""""""{ \""""@context\"""": \""""https://schema.org\"""""
